,player_id,playing_season,playing_position,playing_age,team_name,no_of_games_played,no_minutes_played,field_goals_made,field_goals_pctg,three_pointers_made,three_point_pctg,effective_field_goal_pctg,free_thows_made,free_throws_pctg,total_rebounds,no_of_assists,no_of_steals,no_of_blocks,no_of_turnovers,points
471,monkma01,2018,SG,20,CHO,73,17.2,3.1,0.387,1.5,0.33,0.48,1.2,0.882,1.9,1.6,0.5,0.3,1.2,8.9
472,monrogr01,2018,C,28,TOT,43,11.2,2.1,0.487,0.0,0.2,0.489,1.0,0.625,4.0,0.6,0.3,0.2,0.7,5.3
476,mooreet01,2018,SG,29,NOP,53,27.6,4.8,0.481,1.4,0.432,0.553,0.8,0.763,2.4,1.9,0.8,0.2,1.1,11.9
477,moreler01,2018,PF,27,TOT,5,8.6,0.6,0.429,0.2,1.0,0.5,0.0,0.0,4.0,0.8,0.2,0.2,1.0,1.4
480,morrija01,2018,SG,23,MIL,4,7.3,1.0,0.4,0.3,0.333,0.45,0.3,0.5,1.3,1.0,0.5,0.0,0.3,2.5
481,morrima03,2018,PF,29,BOS,75,27.9,5.0,0.447,1.9,0.375,0.533,1.9,0.844,6.1,1.5,0.6,0.3,1.2,13.9
482,morrima02,2018,PF,29,TOT,58,21.9,3.5,0.421,1.2,0.335,0.492,1.2,0.772,4.6,1.4,0.6,0.4,0.9,9.4
485,morrimo01,2018,PG,23,DEN,82,24.0,4.2,0.493,1.1,0.414,0.56,0.8,0.802,2.4,3.6,0.9,0.0,0.6,10.4
486,motiedo01,2018,PF,28,SAS,3,4.3,1.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.3,0.0,0.3,1.0,2.0
487,motlejo01,2018,PF,23,LAC,22,7.1,1.8,0.534,0.0,0.0,0.534,1.1,0.6,2.3,0.5,0.2,0.1,0.7,4.6
488,mudiaem01,2018,PG,22,NYK,59,27.2,5.6,0.446,1.2,0.329,0.493,2.4,0.774,3.3,3.9,0.7,0.3,2.4,14.8
489,murraja01,2018,PG,21,DEN,75,32.6,6.8,0.437,2.0,0.367,0.502,2.5,0.848,4.2,4.8,0.9,0.4,2.1,18.2
490,musadz01,2018,SG,19,BRK,9,4.3,1.0,0.409,0.1,0.1,0.432,0.0,0.0,0.6,0.2,0.2,0.0,0.4,2.1
491,muscami01,2018,PF,27,TOT,64,20.4,2.3,0.402,1.4,0.348,0.525,1.1,0.824,3.8,1.2,0.3,0.6,0.8,7.0
494,mykhasv01,2018,SF,21,TOT,42,10.5,1.1,0.329,0.7,0.326,0.432,0.3,0.6,0.9,0.9,0.3,0.0,0.5,3.2
497,naderab01,2018,SF,25,OKC,61,11.4,1.5,0.423,0.5,0.32,0.498,0.4,0.75,1.9,0.3,0.3,0.2,0.4,4.0
498,nancela02,2018,C,26,CLE,67,26.8,3.7,0.52,0.5,0.337,0.554,1.4,0.716,8.2,3.2,1.5,0.6,1.4,9.4
499,napiesh01,2018,PG,27,BRK,56,17.6,3.0,0.389,1.4,0.333,0.476,2.1,0.833,1.8,2.6,0.7,0.3,1.2,9.4
500,netora01,2018,PG,26,UTA,37,12.8,2.0,0.46,0.5,0.333,0.522,0.8,0.848,1.7,2.5,0.4,0.1,0.9,5.3
501,niangge01,2018,PF,25,UTA,59,8.7,1.5,0.475,0.7,0.41,0.594,0.3,0.833,1.5,0.6,0.2,0.1,0.4,4.0
502,noahjo01,2018,C,33,MEM,42,16.5,2.6,0.516,0.0,0.0,0.516,1.9,0.716,5.7,2.1,0.5,0.7,1.2,7.1
503,noelne01,2018,C,24,OKC,77,13.7,2.1,0.587,0.0,0.0,0.587,0.7,0.684,4.2,0.6,0.9,1.2,0.6,4.9
504,nowitdi01,2018,PF,40,DAL,51,15.6,2.6,0.359,1.3,0.312,0.444,0.8,0.78,3.1,0.7,0.2,0.4,0.4,7.3
505,ntilila01,2018,PG,20,NYK,43,21.0,2.2,0.337,0.8,0.287,0.395,0.5,0.767,2.0,2.8,0.7,0.3,1.3,5.7
506,nunnaja01,2018,SF,28,TOT,15,6.8,0.8,0.353,0.5,0.32,0.471,0.3,1.0,0.3,0.5,0.1,0.0,0.1,2.4
509,nurkiju01,2018,C,24,POR,72,27.4,5.8,0.508,0.0,0.103,0.51,3.9,0.773,10.4,3.2,1.0,1.4,2.3,15.6
510,nwabada01,2018,SG,26,CLE,51,19.3,2.5,0.481,0.5,0.32,0.527,1.1,0.682,3.2,1.1,0.7,0.3,0.6,6.5
511,onealro01,2018,SF,25,UTA,82,20.4,2.0,0.475,0.8,0.386,0.574,0.4,0.762,3.5,1.5,0.7,0.3,0.9,5.2
512,oquinky01,2018,C,28,IND,45,8.2,1.5,0.507,0.0,0.083,0.511,0.4,0.81,2.6,1.2,0.2,0.6,0.7,3.5
513,ojelese01,2018,PF,24,BOS,56,10.6,1.2,0.424,0.5,0.315,0.513,0.4,0.615,1.5,0.4,0.2,0.1,0.3,3.3
514,okafoja01,2018,C,23,NOP,59,15.8,3.6,0.586,0.0,0.2,0.587,1.0,0.663,4.7,0.7,0.3,0.7,0.9,8.2
515,okoboel01,2018,PG,21,PHO,53,18.1,2.2,0.393,0.7,0.295,0.46,0.7,0.787,1.8,2.4,0.6,0.1,1.3,5.7
516,okogijo01,2018,SG,20,MIN,74,23.7,2.6,0.386,0.8,0.279,0.445,1.6,0.728,2.9,1.2,1.2,0.4,0.9,7.7
517,oladivi01,2018,SG,26,IND,36,31.9,6.9,0.423,2.1,0.343,0.486,2.9,0.73,5.6,5.2,1.7,0.3,2.3,18.8
518,olynyke01,2018,PF,27,MIA,79,22.9,3.3,0.463,1.4,0.354,0.563,1.9,0.822,4.7,1.8,0.7,0.5,1.4,10.0
519,osmande01,2018,SF,23,CLE,76,32.2,4.7,0.427,1.7,0.348,0.504,1.9,0.779,4.7,2.6,0.8,0.1,1.5,13.0
520,oubreke01,2018,SF,23,TOT,69,28.0,5.4,0.445,1.6,0.32,0.51,2.7,0.775,4.7,1.2,1.2,0.9,1.5,15.2
523,pachuza01,2018,C,34,DET,68,12.9,1.3,0.44,0.0,0.0,0.44,1.4,0.782,3.9,1.3,0.5,0.3,0.8,3.9
524,parkeja01,2018,PF,23,TOT,64,26.9,5.8,0.493,1.0,0.313,0.533,2.0,0.712,6.6,2.4,0.7,0.5,2.4,14.5
527,parketo01,2018,PG,36,CHO,56,17.9,3.8,0.46,0.2,0.255,0.474,1.6,0.734,1.5,3.7,0.4,0.1,1.3,9.5
528,parsoch01,2018,SF,30,MEM,25,19.8,2.7,0.374,1.2,0.309,0.453,0.9,0.88,2.8,1.7,0.8,0.2,1.3,7.5
529,pattepa01,2018,PF,29,OKC,63,13.7,1.3,0.374,0.7,0.336,0.479,0.3,0.633,2.3,0.5,0.3,0.2,0.3,3.6
530,pattoju01,2018,C,21,PHI,3,7.0,0.7,0.286,0.0,0.0,0.286,0.3,0.5,2.0,1.0,0.7,0.0,0.0,1.7
531,paulch01,2018,PG,33,HOU,58,32.0,5.2,0.419,2.2,0.358,0.508,3.0,0.862,4.6,8.2,2.0,0.3,2.6,15.6
532,payneca01,2018,PG,24,TOT,40,17.8,2.4,0.43,0.6,0.298,0.487,0.8,0.805,1.8,2.7,0.7,0.2,1.1,6.3
535,paytoel01,2018,PG,24,NOP,42,29.8,4.3,0.434,0.8,0.314,0.475,1.3,0.743,5.2,7.6,1.0,0.4,2.7,10.6
536,paytoga02,2018,PG,26,WAS,3,5.3,1.7,0.625,0.3,0.5,0.688,0.0,0.0,0.7,1.3,1.0,0.3,0.3,3.7
537,pinsoth01,2018,SG,23,BRK,18,11.7,1.4,0.342,0.7,0.261,0.425,1.1,0.864,2.0,1.2,0.3,0.0,1.0,4.5
538,plumlma01,2018,C,28,DEN,82,21.1,3.2,0.593,0.0,0.2,0.595,1.4,0.561,6.4,3.0,0.8,0.9,1.5,7.8
539,plumlmi01,2018,C,30,ATL,18,9.6,1.8,0.667,0.0,0.0,0.667,0.9,0.533,2.2,0.9,0.3,0.2,0.6,4.4
540,poeltja01,2018,C,23,SAS,77,16.5,2.4,0.645,0.0,0.0,0.645,0.6,0.533,5.3,1.2,0.4,0.9,0.6,5.5
541,pondequ01,2018,SF,30,SAS,53,5.5,0.5,0.5,0.1,0.333,0.552,0.6,0.81,0.9,0.5,0.2,0.0,0.2,1.8
542,porteot01,2018,SF,25,TOT,56,30.1,5.3,0.465,1.9,0.406,0.546,1.4,0.813,5.6,2.1,1.5,0.6,1.2,13.9
545,portibo01,2018,PF,23,TOT,50,26.0,5.6,0.444,1.5,0.393,0.504,1.5,0.794,8.1,1.4,0.7,0.4,1.5,14.2
548,poweldw01,2018,C,27,DAL,77,21.6,3.8,0.597,0.5,0.307,0.637,2.5,0.772,5.3,1.5,0.6,0.6,0.9,10.6
549,powelno01,2018,SG,25,TOR,60,18.8,3.2,0.483,1.1,0.4,0.568,1.0,0.827,2.3,1.5,0.7,0.2,1.1,8.6
550,poythal01,2018,PF,25,ATL,21,14.5,1.9,0.494,0.4,0.391,0.549,0.9,0.621,3.6,0.8,0.2,0.5,0.6,5.1
551,qizh01,2018,PF,23,HOU,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
552,rabbiv01,2018,PF,21,MEM,49,14.7,2.4,0.547,0.1,0.2,0.554,1.0,0.71,4.2,1.1,0.3,0.3,0.7,5.8
553,randlch01,2018,PG,25,WAS,49,15.2,1.9,0.419,0.9,0.4,0.525,0.9,0.694,1.1,2.0,0.5,0.1,0.9,5.5
554,randlju01,2018,PF,24,NOP,73,30.6,7.8,0.524,0.9,0.344,0.555,4.9,0.731,8.7,3.1,0.7,0.6,2.8,21.4
555,redicjj01,2018,SG,34,PHI,76,31.3,5.9,0.44,3.2,0.397,0.557,3.0,0.894,2.4,2.7,0.4,0.2,1.3,18.1
556,reedda01,2018,SG,23,IND,10,4.7,0.5,0.417,0.2,0.5,0.5,0.0,0.0,0.6,0.3,0.1,0.0,0.1,1.2
557,reynoca01,2018,SG,23,MIN,19,13.6,1.7,0.423,1.1,0.412,0.558,0.4,0.889,1.6,0.7,0.3,0.1,0.3,5.0
558,richajo01,2018,SG,25,MIA,73,34.8,5.8,0.412,2.2,0.357,0.492,2.7,0.861,3.6,4.1,1.1,0.5,1.5,16.6
559,richama01,2018,SG,23,TOR,22,4.7,0.4,0.31,0.4,0.32,0.448,0.2,0.8,0.6,0.0,0.0,0.0,0.4,1.4
560,riverau01,2018,SG,26,TOT,76,26.7,3.1,0.406,1.4,0.318,0.497,0.7,0.526,2.1,2.2,0.6,0.3,0.9,8.1
563,robinde01,2018,SF,23,WAS,7,13.6,2.7,0.594,0.0,0.0,0.594,1.3,0.643,2.9,0.9,0.6,0.9,0.3,6.7
564,robindu01,2018,PF,24,MIA,15,10.7,1.2,0.391,0.7,0.286,0.5,0.3,0.667,1.3,0.3,0.3,0.0,0.3,3.3
565,robingl02,2018,SF,25,DET,47,13.0,1.6,0.42,0.4,0.29,0.472,0.7,0.8,1.5,0.4,0.3,0.2,0.4,4.2
566,robinje01,2018,SG,21,LAC,33,9.7,1.3,0.4,0.5,0.316,0.482,0.2,0.667,1.2,0.6,0.3,0.1,0.4,3.4
567,robinmi01,2018,C,20,NYK,66,20.6,3.1,0.694,0.0,0.0,0.694,1.2,0.6,6.4,0.6,0.8,2.4,0.5,7.3
568,rondora01,2018,PG,32,LAL,46,29.8,3.8,0.405,1.1,0.359,0.464,0.5,0.639,5.3,8.0,1.2,0.2,2.8,9.2
569,rosede01,2018,PG,30,MIN,51,27.3,7.1,0.482,1.1,0.37,0.518,2.7,0.856,2.7,4.3,0.6,0.2,1.6,18.0
570,rosste01,2018,SG,27,ORL,81,26.5,5.4,0.428,2.7,0.383,0.534,1.6,0.875,3.5,1.7,0.9,0.4,1.1,15.1
571,roziete01,2018,PG,24,BOS,79,22.7,3.3,0.387,1.5,0.353,0.477,0.9,0.785,3.9,2.9,0.9,0.3,0.9,9.0
572,rubiori01,2018,PG,28,UTA,68,27.9,4.3,0.404,1.2,0.311,0.458,2.9,0.855,3.6,6.1,1.3,0.1,2.6,12.7
573,russeda01,2018,PG,22,BRK,81,30.2,8.1,0.434,2.9,0.369,0.512,2.0,0.78,3.9,7.0,1.2,0.2,3.1,21.1
574,sabondo01,2018,C,22,IND,74,24.8,5.6,0.59,0.1,0.529,0.596,2.8,0.715,9.3,2.9,0.6,0.4,2.2,14.1
575,sampsbr01,2018,SG,21,CHI,14,15.3,2.0,0.467,0.8,0.379,0.558,0.3,0.667,1.1,0.7,0.6,0.2,0.9,5.1
576,sampsja02,2018,SF,25,CHI,4,31.8,7.3,0.537,1.3,0.357,0.583,4.3,0.81,8.0,1.0,1.0,0.8,1.0,20.0
577,saricda01,2018,PF,24,TOT,81,25.0,3.8,0.437,1.5,0.365,0.522,1.6,0.88,5.6,1.6,0.6,0.1,1.2,10.6
580,satorto01,2018,PG,27,WAS,80,27.1,3.2,0.485,0.8,0.395,0.545,1.6,0.819,3.5,5.0,1.0,0.2,1.5,8.9
581,schrode01,2018,PG,25,OKC,79,29.3,5.8,0.414,1.6,0.341,0.47,2.4,0.819,3.6,4.1,0.8,0.2,2.2,15.5
582,scottmi01,2018,PF,30,TOT,79,17.7,2.1,0.4,1.3,0.401,0.52,0.3,0.667,3.5,0.8,0.3,0.2,0.6,5.8
585,sefolth01,2018,SF,34,UTA,50,12.2,1.4,0.477,0.7,0.436,0.591,0.3,0.636,2.5,0.5,0.9,0.1,0.5,3.8
586,seldewa01,2018,SG,24,TOT,75,19.2,2.6,0.406,0.7,0.316,0.463,0.9,0.728,2.4,1.5,0.4,0.2,1.1,6.9
589,sextoco01,2018,PG,20,CLE,82,31.8,6.3,0.43,1.5,0.402,0.48,2.6,0.839,2.9,3.0,0.5,0.1,2.3,16.7
590,shamela01,2018,SG,21,TOT,79,22.8,3.0,0.431,2.1,0.422,0.581,0.9,0.806,1.7,1.5,0.5,0.1,0.6,9.1
593,shumpim01,2018,SG,28,TOT,62,23.9,2.7,0.374,1.5,0.348,0.481,0.6,0.8,3.0,1.8,1.0,0.4,0.8,7.5
596,siakapa01,2018,PF,24,TOR,80,31.9,6.5,0.549,1.0,0.369,0.591,3.0,0.785,6.9,3.1,0.9,0.7,1.9,16.9
597,siberjo01,2018,SG,26,ATL,1,4.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
598,simmobe01,2018,PG,22,PHI,79,34.2,6.8,0.563,0.0,0.0,0.563,3.3,0.6,8.8,7.7,1.4,0.8,3.5,16.9
599,simmojo02,2018,SG-SF,29,TOT,56,19.0,2.4,0.38,0.5,0.269,0.42,1.3,0.742,2.3,2.3,0.5,0.3,1.2,6.5
602,simmoko01,2018,PG,21,CLE,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,simonan01,2018,SG,19,POR,20,7.1,1.4,0.444,0.5,0.345,0.524,0.5,0.563,0.7,0.7,0.1,0.0,0.6,3.8
604,smartma01,2018,SG,24,BOS,80,27.5,3.0,0.422,1.6,0.364,0.533,1.3,0.806,2.9,4.0,1.8,0.4,1.5,8.9
605,smithde03,2018,PG,21,TOT,53,28.5,5.2,0.428,1.3,0.322,0.479,1.9,0.635,2.9,4.8,1.3,0.4,2.9,13.6
608,smithis01,2018,PG,30,DET,56,22.3,3.7,0.419,0.8,0.326,0.464,0.8,0.758,2.6,3.6,0.5,0.2,1.1,8.9
609,smithjr01,2018,SG,33,CLE,11,20.2,2.5,0.342,1.1,0.308,0.418,0.7,0.8,1.6,1.9,1.0,0.3,1.0,6.7
610,smithja02,2018,PF-C,32,TOT,20,9.5,1.1,0.356,0.5,0.346,0.432,0.7,0.875,2.6,0.7,0.2,0.4,0.7,3.3
614,smithzh01,2018,SG,19,PHI,6,18.5,2.3,0.412,1.0,0.375,0.5,1.0,0.75,2.2,1.7,0.3,0.3,1.0,6.7
615,snellto01,2018,SF,27,MIL,74,17.6,2.2,0.452,1.1,0.397,0.564,0.5,0.881,2.1,0.9,0.4,0.2,0.3,6.0
616,spaldra01,2018,PF,21,TOT,14,10.6,1.8,0.532,0.0,0.0,0.532,0.3,0.333,3.4,0.4,0.6,0.6,0.6,3.9
619,spellom01,2018,PF,21,ATL,46,17.5,2.1,0.402,1.0,0.344,0.492,0.7,0.711,4.2,1.0,0.6,0.5,0.7,5.9
620,stausni01,2018,SG,25,TOT,68,14.9,2.0,0.402,1.0,0.372,0.506,0.8,0.891,1.9,1.2,0.3,0.1,0.8,5.9
623,stephdj01,2018,SG,28,MEM,1,7.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
624,stephla01,2018,SG,28,LAL,68,16.5,2.7,0.426,1.1,0.371,0.51,0.7,0.685,3.2,2.1,0.6,0.1,1.3,7.2
625,sumneed01,2018,PG,23,IND,23,9.1,1.0,0.344,0.3,0.259,0.398,0.7,0.625,1.0,0.4,0.5,0.2,0.4,2.9
626,swanica01,2018,PF,21,TOT,21,8.5,0.9,0.34,0.0,0.143,0.349,0.3,0.667,3.0,0.5,0.3,0.0,0.9,2.0
629,tatumja01,2018,SF,20,BOS,79,31.1,5.9,0.45,1.5,0.373,0.506,2.5,0.855,6.0,2.1,1.1,0.7,1.5,15.7
630,teaguje01,2018,PG,30,MIN,42,30.1,4.2,0.423,0.8,0.333,0.465,2.9,0.804,2.5,8.2,1.0,0.4,2.3,12.1
631,templga01,2018,SG,32,TOT,75,27.2,2.8,0.422,1.2,0.341,0.513,1.1,0.748,2.9,1.4,1.0,0.4,0.9,7.8
634,teodomi01,2018,PG,31,LAC,15,10.0,1.1,0.425,0.7,0.37,0.55,0.3,0.571,1.1,2.1,0.2,0.1,1.4,3.2
635,terreja01,2018,SG,23,MIN,14,7.9,0.9,0.308,0.3,0.235,0.359,0.2,0.5,0.4,0.9,0.2,0.1,0.7,2.2
636,terryem01,2018,PF,22,TOT,3,7.7,1.3,0.571,0.0,0.0,0.571,0.7,0.5,2.3,0.7,1.0,0.0,0.7,3.3
639,theisda01,2018,C,26,BOS,66,13.8,2.2,0.549,0.4,0.388,0.598,0.8,0.737,3.4,1.0,0.3,0.6,0.5,5.7
640,thomais02,2018,SG,29,DEN,12,15.1,2.8,0.343,1.0,0.279,0.404,1.4,0.63,1.1,1.9,0.4,0.1,1.5,8.1
641,thomakh01,2018,SG,22,DET,26,7.5,0.8,0.319,0.4,0.286,0.391,0.3,0.636,0.8,0.3,0.3,0.2,0.2,2.3
642,thomala01,2018,PF,30,NYK,46,17.0,1.7,0.396,0.5,0.278,0.452,0.6,0.75,2.5,0.6,0.4,0.2,0.5,4.5
643,thompkl01,2018,SG,28,GSW,78,34.0,8.4,0.467,3.1,0.402,0.553,1.7,0.816,3.8,2.4,1.1,0.6,1.5,21.5
644,thomptr01,2018,C,27,CLE,43,27.9,4.7,0.529,0.0,0.0,0.529,1.6,0.642,10.2,2.0,0.7,0.4,1.4,10.9
645,thornsi01,2018,SG,24,LAC,64,4.9,0.3,0.347,0.0,0.2,0.378,0.4,0.735,0.7,0.3,0.2,0.1,0.3,1.0
646,tollian01,2018,PF,33,MIN,65,16.6,1.5,0.382,1.2,0.377,0.539,0.7,0.783,2.7,0.7,0.3,0.3,0.6,5.0
647,townska01,2018,C,23,MIN,77,33.1,8.8,0.518,1.8,0.4,0.572,4.9,0.836,12.4,3.4,0.9,1.6,3.1,24.4
648,trentga02,2018,SG,20,POR,15,7.4,1.1,0.32,0.3,0.238,0.37,0.2,0.429,0.7,0.3,0.1,0.1,0.3,2.7
649,trieral01,2018,SG,23,NYK,64,22.8,3.6,0.448,0.8,0.394,0.498,2.8,0.803,3.1,1.9,0.4,0.2,1.8,10.9
650,tuckepj01,2018,PF,33,HOU,82,34.2,2.5,0.396,1.8,0.377,0.535,0.5,0.695,5.8,1.2,1.6,0.5,0.8,7.3
651,turneev01,2018,PG,30,POR,73,22.0,2.8,0.46,0.2,0.212,0.473,1.0,0.708,4.5,3.9,0.5,0.2,1.6,6.8
652,turnemy01,2018,C,22,IND,74,28.6,5.1,0.487,1.0,0.388,0.536,2.0,0.736,7.2,1.6,0.8,2.7,1.4,13.3
653,udohek01,2018,C,31,UTA,51,6.3,1.0,0.694,0.0,0.0,0.694,0.4,0.633,1.8,0.5,0.2,0.6,0.3,2.3
654,ulisty01,2018,PG,23,CHI,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,valanjo01,2018,C,26,TOT,49,22.3,6.1,0.559,0.3,0.292,0.572,3.0,0.795,8.6,1.4,0.4,1.1,1.8,15.6
658,vandeja01,2018,PF,19,DEN,17,4.1,0.5,0.474,0.0,0.0,0.474,0.4,0.6,1.4,0.2,0.4,0.1,0.5,1.4
659,vanvlfr01,2018,PG,24,TOR,64,27.5,3.8,0.41,1.8,0.378,0.503,1.5,0.843,2.6,4.8,0.9,0.3,1.3,11.0
660,vonleno01,2018,PF,23,NYK,68,25.3,3.0,0.47,0.7,0.336,0.523,1.6,0.712,7.8,1.9,0.7,0.8,1.3,8.4
661,vucevni01,2018,C,28,ORL,80,31.4,8.8,0.518,1.1,0.364,0.549,2.2,0.789,12.0,3.8,1.0,1.1,2.0,20.8
662,wadedw01,2018,SG,37,MIA,72,26.2,5.8,0.433,1.2,0.33,0.478,2.3,0.708,4.0,4.2,0.8,0.5,2.3,15.0
663,wagnemo01,2018,C,21,LAL,43,10.4,1.7,0.415,0.5,0.286,0.48,1.0,0.811,2.0,0.6,0.3,0.3,0.9,4.8
664,waitedi01,2018,SG,27,MIA,44,25.9,4.5,0.414,2.5,0.377,0.528,0.5,0.5,2.6,2.8,0.7,0.2,1.5,12.0
665,walkeke02,2018,PG,28,CHO,82,34.9,8.9,0.434,3.2,0.356,0.511,4.6,0.844,4.4,5.9,1.2,0.4,2.6,25.6
666,walkelo01,2018,SG,20,SAS,17,6.9,0.9,0.348,0.3,0.385,0.402,0.5,0.8,1.0,0.5,0.4,0.2,0.2,2.6
667,walljo01,2018,PG,28,WAS,32,34.5,7.7,0.444,1.6,0.302,0.49,3.8,0.697,3.6,8.7,1.5,0.9,3.8,20.7
668,wallaty01,2018,PG,24,LAC,62,10.1,1.5,0.424,0.1,0.211,0.433,0.5,0.526,1.6,0.7,0.3,0.1,0.6,3.5
669,princta02,2018,SF,24,ATL,55,28.2,4.8,0.441,2.2,0.39,0.545,1.7,0.819,3.6,2.1,1.0,0.3,1.8,13.5
670,wanambr01,2018,PG,29,BOS,36,9.5,1.4,0.476,0.4,0.41,0.552,0.7,0.857,1.1,1.6,0.3,0.1,0.5,3.9
671,warretj01,2018,SF,25,PHO,43,31.6,6.9,0.486,1.8,0.428,0.549,2.3,0.815,4.0,1.5,1.2,0.7,1.2,18.0
672,washbju01,2018,SF,27,MEM,18,14.1,0.9,0.333,0.3,0.208,0.385,0.2,0.75,2.3,0.8,0.7,0.1,0.4,2.2
673,watanyu01,2018,SF,24,MEM,15,11.6,1.0,0.294,0.1,0.125,0.314,0.5,0.7,2.1,0.5,0.3,0.1,0.4,2.6
674,welshth01,2018,C,22,DEN,11,3.3,0.6,0.538,0.3,0.429,0.654,0.1,0.5,0.4,0.5,0.0,0.0,0.1,1.6
675,westbru01,2018,PG,30,OKC,73,36.0,8.6,0.428,1.6,0.29,0.468,4.1,0.656,11.1,10.7,1.9,0.5,4.5,22.9
676,whitede01,2018,PG,24,SAS,67,25.8,3.9,0.479,0.7,0.338,0.523,1.4,0.772,3.7,3.9,1.0,0.7,1.4,9.9
677,whiteok01,2018,PF,26,WAS,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
678,whiteha01,2018,C,29,MIA,72,23.3,5.4,0.571,0.0,0.125,0.572,1.5,0.449,11.3,0.8,0.6,1.9,1.3,12.3
679,wiggian01,2018,SF,23,MIN,73,34.8,6.8,0.412,1.6,0.339,0.461,2.8,0.699,4.8,2.5,1.0,0.7,1.9,18.1
680,willial03,2018,PF,26,BRK,5,5.2,1.6,0.615,0.0,0.0,0.615,0.4,0.5,3.8,0.6,0.2,0.0,0.2,3.6
681,willicj01,2018,SG,28,MIN,15,8.5,1.1,0.486,0.3,0.313,0.557,0.0,0.0,0.5,0.8,0.4,0.0,0.3,2.6
682,willijo04,2018,C,23,LAL,24,15.5,2.7,0.591,0.0,0.0,0.591,1.1,0.563,4.1,0.5,0.3,0.3,0.7,6.5
683,willike04,2018,SF,24,NOP,46,23.5,2.3,0.384,1.1,0.333,0.477,0.3,0.684,4.8,1.8,1.0,0.4,0.8,6.1
684,willilo02,2018,SG,32,LAC,75,26.6,6.5,0.425,1.4,0.361,0.471,5.7,0.876,3.0,5.4,0.8,0.1,2.4,20.0
685,willima02,2018,PF,32,CHO,75,28.4,3.7,0.422,1.9,0.366,0.529,0.9,0.767,5.4,1.2,0.9,0.8,0.6,10.1
686,williro04,2018,C,21,BOS,32,8.8,1.1,0.706,0.0,0.0,0.706,0.3,0.6,2.5,0.2,0.3,1.3,0.3,2.5
687,willitr02,2018,SF,24,SAC,21,14.9,2.1,0.449,0.7,0.318,0.52,0.4,0.6,2.8,0.5,0.5,0.4,0.4,5.3
688,wilsodj01,2018,PF,22,MIL,48,18.4,2.2,0.414,1.0,0.362,0.506,0.5,0.553,4.6,1.1,0.4,0.4,0.7,5.8
689,winslju01,2018,SF,22,MIA,66,29.7,4.9,0.433,1.5,0.375,0.497,1.3,0.628,5.4,4.3,1.1,0.3,2.2,12.6
690,woodch01,2018,PF,23,TOT,21,12.0,2.9,0.521,0.4,0.346,0.56,2.0,0.732,4.0,0.4,0.3,0.5,0.8,8.2
693,wrighde01,2018,PG,26,TOT,75,22.7,3.2,0.434,0.7,0.298,0.478,1.6,0.793,3.5,3.3,1.2,0.4,1.0,8.7
696,yabusgu01,2018,PF,23,BOS,41,6.1,0.9,0.455,0.2,0.321,0.513,0.4,0.682,1.3,0.4,0.2,0.2,0.4,2.3
697,youngni01,2018,SG,33,DEN,4,9.3,0.8,0.333,0.8,0.375,0.5,0.0,0.0,0.3,0.5,0.0,0.3,0.5,2.3
698,youngth01,2018,PF,30,IND,81,30.7,5.5,0.527,0.6,0.349,0.557,1.1,0.644,6.5,2.5,1.5,0.4,1.5,12.6
699,youngtr01,2018,PG,20,ATL,81,30.9,6.5,0.418,1.9,0.324,0.48,4.2,0.829,3.7,8.1,0.9,0.2,3.8,19.1
700,zelleco01,2018,C,26,CHO,49,25.4,3.9,0.551,0.1,0.273,0.559,2.3,0.787,6.8,2.1,0.8,0.8,1.3,10.1
701,zellety01,2018,C,29,TOT,6,15.5,2.7,0.533,0.0,0.0,0.533,2.3,0.778,4.0,0.7,0.2,0.5,0.7,7.7
704,zizican01,2018,C,22,CLE,59,18.3,3.1,0.553,0.0,0.0,0.553,1.6,0.705,5.4,0.9,0.2,0.4,1.0,7.8
705,zubaciv01,2018,C,21,TOT,59,17.6,3.6,0.559,0.0,0.0,0.559,1.7,0.802,6.1,1.1,0.2,0.9,1.2,8.9
